cpg_id,target_gene,distance_bp,Direction,Delta_Beta,P_Value,FDR_q_val,Enriched_Pathways
cg02987199,COL6A1,9040,Hypermethylated,0.00011334238071414315,0.8131264136823616,0.934169982412881,Collagen Chain Trimerization R-HSA-8948216 | Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090 | Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814 | Integrin Cell Surface Interactions | Collagen Chain Trimerization | Assembly of Collagen Fibrils and Other Multimeric Structures | Collagen Degradation | Collagen Biosynthesis and Modifying Enzymes | SP1 (human) | TEAD4 (human) | PCBP1 (human) | SP3 (human) | miRNA Targets In ECM And Membrane Receptors WP2911 | miRNA Targets In ECM And Membrane Receptors WP2911
cg09438382,TSPEAR,12320,Hypermethylated,0.0014041811497706724,0.8143031793722714,0.934169982412881,No Significant Pathway
cg24493120,FAM3B,3421,Hypermethylated,0.001081756609605855,0.8148413818004325,0.934169982412881,No Significant Pathway
cg08511764,SIK1,21009,Hypomethylated,-0.00010196407368356919,0.8174006088628903,0.934169982412881,SP1 (human) | TCFAP2A (human) | TEAD4 (human) | PCBP1 (human) | SP3 (human)
cg17806069,LINC00319,2869,Hypomethylated,-0.00014759693822896658,0.8195151288011788,0.934169982412881,No Significant Pathway
cg11359720,AATBC,13993,Hypermethylated,0.0019827277284212297,0.8196927101955288,0.934169982412881,No Significant Pathway
cg13222920,U2AF1,354,Hypomethylated,-0.00037237215833241244,0.8202933694622051,0.934169982412881,No Significant Pathway
cg10351617,SPATC1L,335,Hypomethylated,-0.00039963228227690717,0.822126347119272,0.934169982412881,No Significant Pathway
cg11575131,LINC00158,24569,Hypomethylated,-0.001604515420033592,0.8243311721338491,0.934169982412881,No Significant Pathway
cg10375884,IFNAR2,2230,Hypomethylated,-0.00018925043090411986,0.8245370696703072,0.934169982412881,Extrafollicular And Follicular B Cell Activation By SARS CoV 2 WP5218 | Immune Response To Tuberculosis WP4197 | Extrafollicular And Follicular B Cell Activation By SARS CoV 2 WP5218 | Immune Response To Tuberculosis WP4197
cg01917669,PCBP3,6940,Hypomethylated,-0.0005543838821164826,0.8252357657922241,0.934169982412881,No Significant Pathway
cg24459147,SIM2,2833,Hypermethylated,0.0007621997788345991,0.8269519438142261,0.934169982412881,SP1 (human) | TCFAP2A (human) | TEAD4 (human) | PCBP1 (human)
cg15140798,LINC00316,20580,Hypomethylated,-0.0008577700616021477,0.8294559946338909,0.934169982412881,No Significant Pathway
cg05529899,RRP1,2689,Hypermethylated,0.00022445858189668044,0.8324969936163983,0.934169982412881,No Significant Pathway
cg22633049,POFUT2,2555,Hypermethylated,0.0001676438843931649,0.8330952296712577,0.934169982412881,SP1 (human) | TCFAP2A (human) | PCBP1 (human) | SP3 (human)
cg06086990,KRTAP6-2,76,Hypermethylated,0.000362700138762051,0.8337419721332,0.934169982412881,No Significant Pathway
cg07529122,PCBP3,9099,Hypomethylated,-0.001874934448165888,0.8402316015738163,0.9393065296505475,No Significant Pathway
cg01209984,COL6A1,44717,Hypomethylated,-0.0013635302628345336,0.8498061960128898,0.9477529446282255,Collagen Chain Trimerization R-HSA-8948216 | Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090 | Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814 | Integrin Cell Surface Interactions | Collagen Chain Trimerization | Assembly of Collagen Fibrils and Other Multimeric Structures | Collagen Degradation | Collagen Biosynthesis and Modifying Enzymes | SP1 (human) | TEAD4 (human) | PCBP1 (human) | SP3 (human) | miRNA Targets In ECM And Membrane Receptors WP2911 | miRNA Targets In ECM And Membrane Receptors WP2911
cg08450965,LINC00334,0,Hypermethylated,0.0009338592226283415,0.8519096128995289,0.9477529446282255,No Significant Pathway
cg24127719,SIM2,2754,Hypomethylated,-0.00042551758168153653,0.8542006699764347,0.9477529446282255,SP1 (human) | TCFAP2A (human) | TEAD4 (human) | PCBP1 (human)
cg12157440,UBE2G2,15286,Hypermethylated,0.00083446328958936,0.8555224918422517,0.9477529446282255,No Significant Pathway
cg17122157,SIK1,14917,Hypomethylated,-0.00015853665032784098,0.8590903900917864,0.9477529446282255,SP1 (human) | TCFAP2A (human) | TEAD4 (human) | PCBP1 (human) | SP3 (human)
cg08650934,AATBC,13804,Hypermethylated,0.0006202177083013405,0.8593216353931376,0.9477529446282255,No Significant Pathway
cg05399211,ATP5PO,3303,Hypermethylated,8.421749462195205e-05,0.8621098202684658,0.9487056727507894,No Significant Pathway
cg26741373,CRYAA,3611,Hypomethylated,-0.0005129879933427617,0.8700494046983835,0.9506998750319886,Proteins Involved in Cataract | Diabetes Induced Cataract | Age-Related Cataract
cg01117788,FAM3B,12478,Hypomethylated,-4.701687813468691e-05,0.8723834661511347,0.9506998750319886,No Significant Pathway
cg11767442,LINC01678,4687,Hypomethylated,-4.5007278430042597e-05,0.8729221649869946,0.9506998750319886,No Significant Pathway
cg16038510,LIPI,38025,Hypomethylated,-1.842712938315838e-05,0.8737668668182818,0.9506998750319886,No Significant Pathway
cg02965237,OLIG2,4574,Hypermethylated,0.0007657157187228869,0.8754903272001858,0.9506998750319886,Axon Development (GO:0061564) | TEAD4 (human)
cg26666978,LINC01694,15561,Hypermethylated,0.0003274906845072978,0.8754923798469022,0.9506998750319886,No Significant Pathway
cg11150585,TRPM2,3506,Hypermethylated,0.0006489913956385651,0.8812807232021896,0.9516105981041341,Ligand-gated Calcium Channel Activity (GO:0099604)
cg22622328,RIPK4,7859,Hypomethylated,-0.0006138594750522142,0.8822405194870668,0.9516105981041341,No Significant Pathway
cg05200811,SPATC1L,31,Hypermethylated,0.00292967661809429,0.8829979103063867,0.9516105981041341,No Significant Pathway
cg07521889,LINC00205,2913,Hypomethylated,-2.4713734907311213e-05,0.8840520363726032,0.9516105981041341,No Significant Pathway
cg26958236,LINC00316,23433,Hypomethylated,-0.00034969932539263837,0.8909520508431353,0.956948499053738,No Significant Pathway
cg22260897,COL18A1,2796,Hypomethylated,-2.580637596494295e-05,0.9039425091922455,0.9629205468842235,Collagen Chain Trimerization R-HSA-8948216 | Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090 | Integrin Cell Surface Interactions R-HSA-216083 | Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814 | Integrin Cell Surface Interactions | Collagen Chain Trimerization | Assembly of Collagen Fibrils and Other Multimeric Structures | Collagen Degradation | Collagen Biosynthesis and Modifying Enzymes | SP1 (human) | TCFAP2A (human) | TEAD4 (human) | PCBP1 (human) | SP3 (human) | Proteins Involved in Cataract
cg08155625,SIK1,4233,Hypermethylated,0.0005486910738320416,0.9050748135537462,0.9629205468842235,SP1 (human) | TCFAP2A (human) | TEAD4 (human) | PCBP1 (human) | SP3 (human)
ch.21.788740F,SLC19A1,0,Hypermethylated,2.717188708225779e-05,0.9074530261020382,0.9629205468842235,SP1 (human) | PCBP1 (human) | SP3 (human) | Folate Metabolism WP176 | Folate Metabolism WP176 | Vitamins Insufficiency Causes Homocysteine High Level Synthesis | Epigenetic Alterations Triggers Genomic Instability | High Level of Homocystine Effects (Methylation Cycle)
cg11378001,LINC00163,0,Hypermethylated,8.628053235093525e-05,0.9085252774991148,0.9629205468842235,No Significant Pathway
cg02956715,RRP1,3080,Hypermethylated,0.00017410452342736527,0.908951797811705,0.9629205468842235,No Significant Pathway
cg04847841,LINC01690,18276,Hypermethylated,2.8606911953055203e-05,0.9090691267668486,0.9629205468842235,No Significant Pathway
cg08821909,PRMT2,5975,Hypomethylated,-0.00034568761226383415,0.9108347971277319,0.9629205468842235,Nuclear Retinoic Acid Receptor Binding (GO:0042974) | TEAD4 (human)
cg07456546,TFF3,5461,Hypermethylated,0.00023268124775610577,0.914404268728875,0.9629205468842235,No Significant Pathway
cg13753900,CBR3-AS1,71,Hypomethylated,-0.0001250438882238053,0.9186511714640097,0.9629205468842235,No Significant Pathway
cg03692708,LINC01669,8846,Hypomethylated,-0.00021421364338303217,0.9210465643073444,0.9629205468842235,No Significant Pathway
cg02260098,LINC01679,205,Hypermethylated,0.00029347351852211656,0.9221203152920968,0.9629205468842235,No Significant Pathway
cg23690480,LINC00163,0,Hypomethylated,-5.9157214061578145e-05,0.9227209710757218,0.9629205468842235,No Significant Pathway
cg14507658,LINC00163,1636,Hypermethylated,0.0001508381832602268,0.9230970286781816,0.9629205468842235,No Significant Pathway
cg01082437,CFAP298-TCP10L,0,Hypermethylated,0.00025876824860704417,0.9238568330146809,0.9629205468842235,No Significant Pathway
cg11912202,LINC01690,18003,Hypomethylated,-3.102751258043934e-05,0.9306833298121906,0.9679892016822995,No Significant Pathway
cg11319265,PPP1R2P2,0,Hypomethylated,-0.00012069829197891568,0.9414093034514257,0.9770837612664272,No Significant Pathway
cg15143447,SIK1,20984,Hypomethylated,-6.993455838577578e-05,0.9459293910283073,0.978441503959745,SP1 (human) | TCFAP2A (human) | TEAD4 (human) | PCBP1 (human) | SP3 (human)
cg25254949,USP25,3996,Hypermethylated,1.8753167183915842e-05,0.9466868101192665,0.978441503959745,SP1 (human) | TEAD4 (human) | PCBP1 (human) | SP3 (human)
cg12349676,LINC01690,18062,Hypermethylated,0.0003440819283327956,0.9492332474520886,0.9790209016608362,No Significant Pathway
cg11209957,SIK1,3441,Hypomethylated,-0.00013891230107210273,0.9575653806513342,0.9855526777893691,SP1 (human) | TCFAP2A (human) | TEAD4 (human) | PCBP1 (human) | SP3 (human)
cg16077168,PCBP3,0,Hypomethylated,-0.00013496432802473368,0.9603659297789218,0.9862495058647951,No Significant Pathway
cg07856962,LINC00319,2119,Hypermethylated,0.00039496134269023653,0.9638611228113353,0.9862495058647951,No Significant Pathway
cg13402292,DOP1B,1349,Hypomethylated,-0.0001905869509538638,0.9642439387968179,0.9862495058647951,No Significant Pathway
cg06965300,LINC00319,0,Hypomethylated,-0.00040468752685596243,0.9686812095265428,0.9867054063764114,No Significant Pathway
cg16059957,PCBP3,1359,Hypomethylated,-4.824274103384929e-05,0.9688829664092575,0.9867054063764114,No Significant Pathway
cg04550439,LINC01669,5527,Hypermethylated,7.720355848950256e-06,0.9706939596197962,0.9867054063764114,No Significant Pathway
cg24943066,JAM2,2427,Hypermethylated,8.287148779229092e-05,0.980145010112585,0.9914619654464564,Positive Regulation of Lymphocyte Migration (GO:2000403) | Leukocyte Adhesion to Vascular Endothelial Cell (GO:0061756) | Integrin Cell Surface Interactions R-HSA-216083 | Integrin Cell Surface Interactions
cg08443717,LINC01678,5602,Hypomethylated,-3.457856100466672e-05,0.9843134999901616,0.9914619654464564,No Significant Pathway
cg27232166,SLC5A3,3810,Hypermethylated,1.7726932446393562e-05,0.9848549055500678,0.9914619654464564,Positive Regulation of Reactive Oxygen Species Metabolic Process (GO:2000379) | Potassium Channel Regulator Activity (GO:0015459) | SP1 (human) | TCFAP2A (human) | PCBP1 (human) | SP3 (human) | Proteins Involved in Cataract
cg12249789,RRP1,6053,Hypomethylated,-4.921544669800326e-05,0.9883391609305883,0.9914619654464564,No Significant Pathway
cg03738656,LINC01678,1263,Hypermethylated,6.39658931591569e-05,0.9899519881058014,0.9914619654464564,No Significant Pathway
cg19509405,LIPI,24527,Hypomethylated,-5.343783927358459e-06,0.9901476204912246,0.9914619654464564,No Significant Pathway
cg19318330,LINC01679,643,Hypomethylated,-6.849899215760624e-05,0.9901583295981066,0.9914619654464564,No Significant Pathway
cg10380293,LINC01669,3401,Hypomethylated,-9.730409943564666e-06,0.9914619654464564,0.9914619654464564,No Significant Pathway
